Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
.	YLR360W	chrXII	+	847422	847449	10.024497	11.254952	32.706738
.	YLR362W	chrXII	+	852019	852062	11.068182	11.215472	32.592014
.	YLR363C	chrXII	-	852345	852495	10.403974	10.542425	30.636150
.	YLR363W-A	chrXII	+	853718	853733	37.937500	38.442356	111.712975
.	YLL066C	chrXII	-	6040	6120	5.293982	5.364432	15.588968
.	YLL064C	chrXII	-	13052	13083	3.206772	3.249446	9.442848
.	YLL063C	chrXII	-	14584	14648	6.307693	6.391634	18.574001
.	YLL061W	chrXII	+	19707	19756	9.580000	9.707487	28.209827
.	YLL060C	chrXII	-	21079	21138	61.483334	62.301529	181.047409
.	YLL057C	chrXII	-	25740	25756	3.058824	3.099530	9.007192
.	YLL056C	chrXII	-	27388	27409	4.090909	4.145349	12.046329
.	YLL055W	chrXII	+	31704	31741	2.736812	2.773263	8.059065
.	YLL053C	chrXII	-	35430	35503	7.054054	7.147926	20.771780
.	YLL049W	chrXII	+	41205	41218	4.928571	4.994159	14.512958
.	YLL045C	chrXII	-	47843	47859	249.058823	252.373199	733.393127
.	YLL043W	chrXII	+	51947	52619	11.010401	11.156923	32.421871
.	YLL040C	chrXII	-	54152	54211	15.683333	15.892041	46.182060
.	YLL039C	chrXII	-	63937	64062	107.920631	109.356804	317.789429
.	YLL034C	chrXII	-	70320	70633	16.375795	16.593719	48.221127
.	YLL033W	chrXII	+	74101	74114	56.500000	57.251877	166.373199
.	YLL029W	chrXII	+	83710	83896	12.850244	13.021274	37.839645
.	YLL027W	chrXII	+	88155	88352	14.590886	14.785080	42.965244
.	YLL026W	chrXII	+	91349	91463	33.008671	33.447964	97.199341
.	YLL025W	chrXII	+	95121	95264	6.027755	6.107970	17.749680
.	YLL024C	chrXII	-	95319	95566	251.862900	255.214600	741.650269
.	YLL023C	chrXII	-	97974	97997	12.041667	12.201912	35.458595
.	YLL022C	chrXII	-	98866	99044	8.810056	8.927297	25.942606
.	YLL021W	chrXII	+	105347	105357	67.090912	67.983734	197.559814
.	YLL018C-A	chrXII	-	108310	108676	37.049046	37.542080	109.096779
.	YLL018C	chrXII	-	109616	109902	36.588852	37.075760	107.741669
.	YLL015W	chrXII	+	121111	121141	5.096774	5.164600	15.008259
.	YLL014W	chrXII	+	121648	121659	276.916656	280.601807	815.424988
.	YLL013C	chrXII	-	122053	122075	2.695652	2.731525	7.937774
.	YLL012W	chrXII	+	127255	127317	18.000000	18.239536	53.003853
.	YLL009C	chrXII	-	131018	131205	68.803192	69.718796	202.601898
.	YLL008W	chrXII	+	133987	134031	13.577778	13.758466	39.981918
.	YLL006W-A	chrXII	+	136521	136556	1.027778	1.041455	3.026455
.	YLL005C	chrXII	-	137853	137940	4.829545	4.893815	14.221360
.	YLL006W	chrXII	+	137866	137879	0.000000	0.000000	0.000000
.	YLL004W	chrXII	+	142923	143014	13.000000	13.172998	38.280560
.	YLL003W	chrXII	+	146041	146069	3.034483	3.074865	8.935515
.	YLR001C	chrXII	-	151345	151389	3.777778	3.828051	11.124266
.	YLR002C	chrXII	-	154223	154343	18.950413	19.202597	55.802490
.	YLR005W	chrXII	+	161434	161444	47.682266	59.877266	174.002533
.	YLR006C	chrXII	-	161459	161755	9.294353	9.525775	27.681774
.	YLR008C	chrXII	-	164356	165577	63.374794	64.218163	186.617126
.	YLR007W	chrXII	+	165402	165420	0.000000	0.000000	0.000000
.	YLR009W	chrXII	+	167136	167648	29.799221	30.195778	87.748528
.	YLR010C	chrXII	-	167308	167320	0.000000	0.000000	0.000000
.	YLR011W	chrXII	+	169678	169694	81.647057	82.733589	240.422684
.	YLR015W	chrXII	+	176744	176882	23.913670	24.231903	70.417587
.	YLR016C	chrXII	-	176761	176802	0.000000	0.000000	0.000000
.	YLR019W	chrXII	+	181481	181511	54.870968	55.601166	161.576263
.	YLR020C	chrXII	-	181729	181789	8.655738	8.770925	25.488192
.	YLR022C	chrXII	-	184097	184174	15.730769	15.940107	46.321743
.	YLR024C	chrXII	-	187618	187663	4.282609	4.339600	12.610821
.	YLR025W	chrXII	+	195174	195350	14.666667	14.861845	43.188324
.	YLR026C	chrXII	-	195375	195450	1.052632	1.066640	3.099642
.	YLR028C	chrXII	-	198780	199540	65.952690	66.830368	194.208160
.	snR30	chrXII	+	199389	199437	0.000000	0.000000	0.000000
.	YLR030W	chrXII	+	204081	204195	7.713044	7.815686	22.712280
.	YLR032W	chrXII	+	208500	208574	5.226666	5.296221	15.390749
.	YLR033W	chrXII	+	210269	210567	42.535118	43.101158	125.251396
.	YLR035C-A	chrXII	-	215363	215440	22.420874	22.719242	66.021812
.	YLR036C	chrXII	-	221469	221521	15.301887	15.505519	45.058830
.	YLR037C	chrXII	-	222560	222685	7.650794	7.752608	22.528975
.	YLR038C	chrXII	-	224833	224921	25.617977	25.958891	75.436195
.	YLR039C	chrXII	-	225227	225426	9.870000	10.001347	29.063778
.	YLR040C	chrXII	-	228486	228908	3.782506	3.832842	11.138188
.	YLR042C	chrXII	-	229952	229966	6.066667	6.147400	17.864262
.	YLR043C	chrXII	-	231389	231702	61.640121	62.460415	181.509125
.	YLR044C	chrXII	-	232230	232390	61.298126	62.113873	180.502075
.	YLR045C	chrXII	-	234859	235037	19.083790	19.337759	56.195271
.	YLR046C	chrXII	-	237944	238001	5.413784	5.485838	15.941772
.	YLR049C	chrXII	-	243773	243886	15.798245	16.008482	46.520435
.	YLR050C	chrXII	-	245434	245587	9.090909	9.211887	26.769621
.	YLR051C	chrXII	-	246184	246324	10.319149	10.456472	30.386370
.	YLR052W	chrXII	+	247953	248009	65.333336	66.202766	192.384354
.	YLR054C	chrXII	-	248705	248717	7.076923	7.171100	20.839121
.	YLR055C	chrXII	-	251195	251272	2.346154	2.377376	6.908622
.	YLR056W	chrXII	+	254958	254987	45.166668	45.767731	133.000412
.	YLR061W	chrXII	+	263948	264063	233.482758	236.589859	687.526978
.	YLR063W	chrXII	+	265254	265370	12.572650	12.739962	37.022160
.	YLR064W	chrXII	+	266277	266328	53.211540	53.919659	156.689804
.	YLR066W	chrXII	+	267723	267764	13.699122	14.596456	42.417103
.	YLR067C	chrXII	-	267787	267813	12.914412	14.599135	42.424896
.	YLR068W	chrXII	+	271463	271489	2.037037	2.064145	5.998378
.	YLR070C	chrXII	-	273859	274141	3.371025	3.415885	9.926517
.	YLR073C	chrXII	-	280929	281019	4.604395	4.665669	13.558373
.	YLR072W	chrXII	+	280943	281007	0.000000	0.000000	0.000000
.	YLR080W	chrXII	+	289250	289317	9.529411	9.656225	28.060860
.	YLR081W	chrXII	+	291936	291952	1.235294	1.251733	3.637519
.	YLR083C	chrXII	-	293891	294091	7.736319	7.839271	22.780817
.	YLR085C	chrXII	-	300650	300673	16.333334	16.550692	48.096088
.	YLR087C	chrXII	-	306769	306855	5.942529	6.021610	17.498718
.	YLR088W	chrXII	+	317951	317975	79.919998	80.983551	235.337128
.	YLR090W	chrXII	+	322080	322328	6.582329	6.669924	19.382710
.	YLR094C	chrXII	-	327624	327730	25.121496	25.455805	73.974228
.	YLR095C	chrXII	-	329654	329677	20.333334	20.603922	59.874722
.	YLR096W	chrXII	+	336033	336044	0.916667	0.928866	2.699271
.	YLR098C	chrXII	-	337381	337527	6.088435	6.169458	17.928362
.	YLR099C	chrXII	-	338781	339744	17.125519	17.353418	50.428799
.	YLR100W	chrXII	+	342853	343232	20.334211	20.604811	59.877308
.	YLR104W	chrXII	+	346980	347056	17.805195	18.042139	52.430214
.	snR79	chrXII	-	348414	348427	23.214285	23.523211	68.358139
.	YLR106C	chrXII	-	348996	349006	18.181818	18.423775	53.539242
.	YLR107W	chrXII	+	365330	366140	11.170083	11.318730	32.892078
.	YLR109W	chrXII	+	369311	369442	324.560608	328.879730	955.720093
.	YLR111W	chrXII	+	370723	370736	1.857143	1.881857	5.468652
.	YLR112W	chrXII	+	371210	371241	12.593750	12.761343	37.084293
.	YLR113W	chrXII	+	372927	373220	34.176872	34.631683	100.639214
.	YLR115W	chrXII	+	380564	380704	18.021276	18.261095	53.066502
.	YLR116W	chrXII	+	382252	382264	18.307692	18.551325	53.909904
.	YLR117C	chrXII	-	382453	382471	39.526318	40.052319	116.391502
.	YLR119W	chrXII	+	386175	386187	55.538460	56.277542	163.541794
.	YLR120C	chrXII	-	386414	386511	88.234695	89.408890	259.821045
.	YLR121C	chrXII	-	388628	388744	21.589743	21.877052	63.574417
.	YLR122C	chrXII	-	390938	390954	5.411765	5.483783	15.935800
.	YLR129W	chrXII	+	402488	402609	17.000000	17.226229	50.059193
.	YLR130C	chrXII	-	402718	402794	9.714286	9.843559	28.605253
.	YLR131C	chrXII	-	404493	404510	3.555556	3.602872	10.469898
.	YLR135W	chrXII	+	415527	415774	11.540322	11.693896	33.982307
.	YLR137W	chrXII	+	418109	418172	4.093750	4.148228	12.054695
.	YLR138W	chrXII	+	421394	421408	2.933333	2.972369	8.637664
.	YLR142W	chrXII	+	426616	426815	2.755000	2.791662	8.112534
.	YLR144C	chrXII	-	429463	429677	6.497674	6.584143	19.133430
.	YLR145W	chrXII	+	432773	432884	2.785714	2.822785	8.202976
.	YLR146C	chrXII	-	432811	432823	0.000000	0.000000	0.000000
.	YLR146W-A	chrXII	+	434058	434112	23.527273	23.840364	69.279785
.	YLR150W	chrXII	+	441288	441369	151.792679	153.812683	446.977570
.	YLR152C	chrXII	-	442880	442958	5.367089	5.438512	15.804244
.	YLR154C	chrXII	-	447969	447982	47.000000	47.625458	138.398941
.	RDN25-1	chrXII	-	451422	451786	4.065297	4.119397	11.970912
.	ITS2-1	chrXII	-	455164	455182	554.329407	562.439026	1634.440308
.	RDN58-1	chrXII	-	455397	455414	268.222229	271.791626	789.822815
.	ITS1-1	chrXII	-	455559	455572	92.857140	94.092842	273.432556
.	ETS2-2	chrXII	-	460672	460712	3.162443	3.204528	9.312314
.	RDN37-2	chrXII	-	460672	460712	3.162443	3.204528	9.312314
.	RDN25-2	chrXII	-	460750	460923	3.655245	3.703888	10.763448
.	ITS2-2	chrXII	-	464306	464319	326.857147	331.206818	962.482544
.	ITS1-2	chrXII	-	464698	464709	68.166664	69.073799	200.727539
.	YLR154C-H	chrXII	-	468435	468827	109.231552	110.685165	321.649597
.	YLR155C	chrXII	-	468899	469317	15.284010	15.487404	45.006187
.	RDN5-2	chrXII	+	468931	468993	0.000000	0.046455	0.134998
.	YLR156C-A	chrXII	-	472055	472479	5.832707	5.910326	17.175329
.	RDN5-3	chrXII	+	472583	472600	1.945245	2.822659	8.202611
.	YLR157C	chrXII	-	472601	472969	13.216472	13.395798	38.928009
.	YLR157C-B	chrXII	-	476317	476333	44.040440	44.626514	129.684067
.	YLR157C-C	chrXII	-	482005	482059	10.389205	10.527459	30.592657
.	YLR157W-E	chrXII	+	482037	482047	0.000000	0.000000	0.000000
.	YLR158C	chrXII	-	482133	482549	15.093525	15.294383	44.445274
.	RDN5-4	chrXII	+	482163	482236	0.000000	0.000103	0.000300
.	YLR159C-A	chrXII	-	485569	485711	6.286057	6.369710	18.510294
.	YLR160C	chrXII	-	485787	486201	14.164834	14.353334	41.710598
.	RDN5-5	chrXII	+	485815	485865	0.000000	0.000000	0.000000
.	YLR162W-A	chrXII	+	490594	490656	1.555510	1.576257	4.580581
.	YLR163C	chrXII	-	490894	491866	20.097422	20.444237	59.410679
.	YLR165C	chrXII	-	494382	494494	6.194690	6.277126	18.241245
.	YLR164W	chrXII	+	494389	494401	0.000000	0.000000	0.000000
.	YLR166C	chrXII	-	495402	495429	4.071429	4.125610	11.988967
.	YLR167W	chrXII	+	499405	499431	225.037033	228.031723	662.657227
.	YLR168C	chrXII	-	499566	499578	53.538460	54.250927	157.652481
.	YLR170C	chrXII	-	500440	500579	95.268860	96.536659	280.534241
.	YLR172C	chrXII	-	501069	501260	21.651041	21.939163	63.754921
.	YLR173W	chrXII	+	504247	504260	11.444197	11.596491	33.699249
.	YLR174W	chrXII	+	505829	505843	0.933333	0.945753	2.748347
.	YLR175W	chrXII	+	507585	508296	21.200842	21.482977	62.429245
.	YLR176C	chrXII	-	507598	507797	0.000000	0.000000	0.000000
.	YLR178C	chrXII	-	513040	513162	4.348958	4.406832	12.806196
.	YLR179C	chrXII	-	513829	514108	123.614288	125.259300	364.001862
.	YLR181C	chrXII	-	516662	516678	35.176472	35.644588	103.582695
.	YLR183C	chrXII	-	520297	520543	30.772852	31.182367	90.615540
.	YLR182W	chrXII	+	520351	520362	0.000000	0.000000	0.000000
.	YLR186W	chrXII	+	524390	524560	10.578947	10.719728	31.151384
.	YLR188W	chrXII	+	530387	530612	25.600153	25.940891	75.383888
.	YLR189C	chrXII	-	530675	530797	4.483263	4.542924	13.201678
.	YLR190W	chrXII	+	536689	536749	11.245133	11.394779	33.113075
.	YLR191W	chrXII	+	538432	538456	8.975625	9.095069	26.430149
.	YLR194C	chrXII	-	540733	540809	37.635094	38.135929	110.822502
.	YLR195C	chrXII	-	541463	541937	63.249310	64.091003	186.247604
.	YLR196W	chrXII	+	545698	545713	37.187500	37.682373	109.504486
.	YLR197W	chrXII	+	547611	548870	79.956291	83.282623	242.018204
.	YLR201C	chrXII	-	549484	549511	57.892857	58.663273	170.474686
.	YLR203C	chrXII	-	550327	550650	12.329620	12.493698	36.306519
.	YLR204W	chrXII	+	552605	552683	13.180182	13.355579	38.811134
.	YLR205C	chrXII	-	552688	552724	3.096706	3.137916	9.118741
.	YLR206W	chrXII	+	556419	556521	7.718447	7.821161	22.728189
.	YLR209C	chrXII	-	560781	560797	44.192097	44.780186	130.130630
.	YLR211C	chrXII	-	563764	563792	5.034483	5.101480	14.824833
.	YLR213C	chrXII	-	566623	566654	20.031250	20.297819	58.985188
.	YLR214W	chrXII	+	570627	571921	48.339428	48.982773	142.343277
.	YLR215C	chrXII	-	570651	570776	0.000169	0.000171	0.000498
.	YLR216C	chrXII	-	572077	572096	219.515625	222.436844	646.398560
.	YLR218C	chrXII	-	573229	573466	26.605042	26.959091	78.342758
.	YLR219W	chrXII	+	576337	576348	34.250000	34.705788	100.854553
.	YLR221C	chrXII	-	578344	578362	86.842102	87.997765	255.720337
.	YLR222C	chrXII	-	579298	579318	30.000000	30.399229	88.339752
.	YLR223C	chrXII	-	581976	582233	5.585362	5.659690	16.446983
.	YLR224W	chrXII	+	587573	587612	16.799999	17.023567	49.470261
.	YLR227C	chrXII	-	590518	590562	31.287052	31.703407	92.129684
.	YLR226W	chrXII	+	590541	590698	26.728153	32.567822	94.641655
.	YLR227W-B	chrXII	+	598706	598722	42.525734	43.091648	125.223755
.	YLR229C	chrXII	-	603846	604212	29.251493	29.640770	86.135681
.	YLR233C	chrXII	-	607280	607425	7.273965	7.370772	21.419365
.	YLR238W	chrXII	+	616191	616459	26.364996	26.715925	77.636116
.	YLR239C	chrXII	-	616206	616332	0.000095	0.000096	0.000280
.	YLR240W	chrXII	+	620160	620259	7.631660	7.733281	22.472811
.	YLR241W	chrXII	+	622821	623407	15.567523	15.774752	45.841217
.	YLR242C	chrXII	-	622901	622918	0.000061	0.000062	0.000180
.	YLR244C	chrXII	-	624994	625168	28.501339	28.880623	83.926704
.	YLR243W	chrXII	+	625021	625079	0.000000	0.741513	2.154827
.	YLR245C	chrXII	-	626364	626502	10.856115	11.000584	31.967550
.	YLR246W	chrXII	+	628197	628228	21.031250	21.311125	61.929848
.	YLR247C	chrXII	-	628425	628684	8.805048	8.922222	25.927858
.	YLR248W	chrXII	+	636084	636107	5.249933	5.319865	15.459456
.	YLR249W	chrXII	+	639914	639952	22.256338	22.552589	65.537521
.	YLR251W	chrXII	+	642057	642073	29.192032	29.580572	85.960747
.	YLR254C	chrXII	-	644381	644404	9.750000	9.879748	28.710419
.	YLR255C	chrXII	-	645569	645600	2.031250	2.058281	5.981338
.	YLR256W	chrXII	+	650923	651112	31.259499	31.675488	92.048546
.	tA(AGC)L	chrXII	-	656776	656934	1.974843	2.001123	5.815238
.	YLR257W	chrXII	+	659791	660018	16.372807	16.590693	48.212326
.	YLR258W	chrXII	+	662833	662850	85.571114	86.709930	251.977905
.	YLR260W	chrXII	+	667907	667961	4.236291	4.292739	12.474642
.	YLR262C-A	chrXII	-	669137	669468	34.536144	34.995739	101.697144
.	YLR263W	chrXII	+	672823	672838	1.074153	1.088514	3.163208
.	YLR264W	chrXII	+	673334	673447	91.401527	92.617920	269.146454
.	YLR264C-A	chrXII	-	673520	673828	618.132874	626.358704	1820.190186
.	YLR265C	chrXII	-	674357	674427	18.464788	18.710510	54.372494
.	YLR266C	chrXII	-	675600	675619	2.050000	2.077281	6.036550
.	YLR268W	chrXII	+	680844	681082	31.078665	31.492247	91.516052
.	YLR270W	chrXII	+	682238	682722	26.405155	26.756544	77.754166
.	YLR271W	chrXII	+	683561	683583	13.478261	13.657624	39.688873
.	YLR272C	chrXII	-	683656	683672	10.294118	10.431108	30.312660
.	tV(AAC)L	chrXII	-	687825	687859	1.017857	1.031402	2.997241
.	YLR273C	chrXII	-	689072	689083	3.250000	3.293250	9.570140
.	YLR274W	chrXII	+	693882	693949	7.522518	7.622625	22.151245
.	YLR275W	chrXII	+	694800	694814	145.674484	147.613052	428.961548
.	YLR277C	chrXII	-	697048	697156	4.667001	4.729107	13.742723
.	YLR278C	chrXII	-	699939	699999	7.327869	7.425385	21.578072
.	YLR281C	chrXII	-	704406	704493	12.530540	12.697292	36.898159
.	YLR285W	chrXII	+	708145	708747	94.389824	95.645927	277.945801
.	YLR286C	chrXII	-	708437	708448	0.000000	0.000000	0.000000
.	YLR287C	chrXII	-	710973	710991	36.695930	37.184265	108.056984
.	YLR287C-A	chrXII	-	712309	712537	909.665039	921.770508	2678.652832
.	YLR288C	chrXII	-	713352	713480	15.418605	15.623789	45.402523
.	YLR289W	chrXII	+	717026	717036	8.090909	8.198580	23.824963
.	YLR291C	chrXII	-	718225	718317	3.408602	3.453963	10.037169
.	YLR292C	chrXII	-	719765	719789	124.839996	126.501312	367.611145
.	YLR293C	chrXII	-	720558	720771	78.761665	79.809792	231.926193
.	YLR295C	chrXII	-	721988	721999	289.333344	293.183685	851.987854
.	YLR296W	chrXII	+	723304	723319	0.937500	0.949976	2.760617
.	YLR297W	chrXII	+	724433	724446	122.428574	124.057808	360.510345
.	YLR298C	chrXII	-	724643	724721	8.797468	8.914542	25.905539
.	YLR299W	chrXII	+	728051	728201	33.112583	33.553230	97.505249
.	YLR300W	chrXII	+	730301	730907	129.172134	130.891113	380.367828
.	tI(AAU)L1	chrXII	+	734875	734903	0.965517	0.978366	2.843118
.	YLR305C	chrXII	-	738049	738161	6.141593	6.223323	18.084894
.	YLR307W	chrXII	+	746525	746540	0.953125	0.965809	2.806628
.	YLR308W	chrXII	+	748875	748913	2.195112	2.224324	6.463855
.	YLR309C	chrXII	-	748952	749034	12.256589	12.419695	36.091469
.	YLR312C	chrXII	-	757463	757637	3.438482	3.484240	10.125154
.	YLR314C	chrXII	-	762474	762575	18.227406	18.469969	53.673485
.	YLR316C	chrXII	-	765201	765266	18.285381	18.528717	53.844204
.	YLR315W	chrXII	+	765269	765279	6.626794	6.714981	19.513645
.	YLR320W	chrXII	+	776304	776340	8.042652	8.149680	23.682863
.	YLR327C	chrXII	-	783103	783127	584.280029	592.055420	1720.505005
.	YLR328W	chrXII	+	786118	786175	24.689655	25.018215	72.702606
.	YLR329W	chrXII	+	787333	787368	2.000000	2.026615	5.889317
.	YLR330W	chrXII	+	789679	789970	56.113014	56.859741	165.233658
.	YLR332W	chrXII	+	791806	791824	8.064350	8.171667	23.746756
.	tD(GUC)L2	chrXII	+	793989	794040	2.700195	2.736128	7.951152
.	snR55	chrXII	-	794678	794697	4.711719	4.774421	13.874403
.	snR57	chrXII	-	794863	794937	22.251719	22.547836	65.523712
.	YLR333C	chrXII	-	795323	795573	33.350285	33.794102	98.205208
.	YLR335W	chrXII	+	799592	800398	24.613693	24.941242	72.478920
.	YLR337C	chrXII	-	802471	802653	4.037483	4.091212	11.889009
.	YLR340W	chrXII	+	806825	807094	97.951851	99.255356	288.434723
.	YLR341W	chrXII	+	808818	808839	3.727273	3.776874	10.975546
.	YLR342W	chrXII	+	815627	815639	42.076923	42.636864	123.902168
.	YLR342W-A	chrXII	+	815983	815998	23.750000	24.066057	69.935638
.	YLR343W	chrXII	+	817761	817815	46.109093	46.722694	135.775528
.	tR(CCG)L	chrXII	+	818680	818693	1.142857	1.158066	3.365324
.	YLR344W	chrXII	+	820142	820395	52.015625	52.707832	153.168259
.	YLR348C	chrXII	-	826877	826977	27.871286	28.242188	82.071419
.	YLR351C	chrXII	-	829366	829489	19.790323	20.053686	58.275745
.	YLR350W	chrXII	+	829380	829472	0.000000	0.000000	0.000000
.	YLR352W	chrXII	+	833539	833569	4.789819	4.853560	14.104381
.	YLR354C	chrXII	-	836339	836350	489.765625	496.283234	1442.192505
.	YLR355C	chrXII	-	837542	838066	86.579048	87.731201	254.945724
.	snR44	chrXII	+	856920	856930	100.636360	101.975594	296.339691
.	YLR367W	chrXII	+	857317	857406	59.700001	60.494461	175.796097
.	YLR368W	chrXII	+	859336	859374	3.897436	3.949301	11.476618
.	YLR369W	chrXII	+	861525	861569	4.155556	4.210856	12.236693
.	YLR372W	chrXII	+	868391	868826	41.633026	42.187061	122.595047
.	YLR373C	chrXII	-	868603	868662	0.000000	0.000000	0.000000
.	YLR375W	chrXII	+	872728	873599	32.990826	33.429855	97.146713
.	YLR377C	chrXII	-	873732	873746	1.066667	1.080862	3.140970
.	YLR380W	chrXII	+	879508	879653	18.287672	18.531036	53.850948
.	YLR381W	chrXII	+	881924	881940	11.647058	11.802052	34.296608
.	YLR382C	chrXII	-	881991	882067	6.311688	6.395682	18.585766
.	YLR384C	chrXII	-	888725	888851	4.818898	4.883027	14.190008
.	YLR386W	chrXII	+	896270	896288	28.105263	28.479277	82.760399
.	YLR387C	chrXII	-	896364	896374	67.454544	68.352203	198.630585
.	YLR388W	chrXII	+	898821	898971	147.582779	149.546768	434.580933
.	snR34	chrXII	+	899382	899407	4.384615	4.442964	12.911194
.	YLR390W	chrXII	+	903404	903548	12.572413	12.739722	37.021465
.	YLR392C	chrXII	-	904739	904749	10.090909	10.225196	29.714283
.	YLR394W	chrXII	+	909398	909415	31.833334	32.256958	93.738297
.	YLR396C	chrXII	-	910222	910235	1.071429	1.085687	3.154992
.	YLR397C	chrXII	-	912534	912550	27.470589	27.836155	80.891495
.	YLR398C	chrXII	-	915126	915156	28.806452	29.189796	84.825165
.	YLR399C	chrXII	-	919521	919536	141.812500	143.699677	417.589355
.	YLR403W	chrXII	+	927619	927633	4.066667	4.120785	11.974945
.	YLR404W	chrXII	+	929600	929610	8.000000	8.106461	23.557268
.	YLR407W	chrXII	+	933653	933754	4.352941	4.410868	12.817924
.	YLR409C	chrXII	-	934212	934414	8.926108	9.044894	26.284340
.	YLR410W	chrXII	+	940981	941076	15.354167	15.558495	45.212776
.	YLR410W-A	chrXII	+	942799	944256	25.624357	25.965355	75.454979
.	YLR410W-B	chrXII	+	946796	946899	21.976864	22.269323	64.714355
.	YLR411W	chrXII	+	947978	948077	5.180000	5.248933	15.253330
.	YLR412W	chrXII	+	949192	949206	9.466666	9.592645	27.876097
.	YLR412C-A	chrXII	-	950229	950267	1.076923	1.091254	3.171170
.	YLR414C	chrXII	-	953215	953353	30.870504	31.281317	90.903091
.	YLR417W	chrXII	+	956710	956721	78.666664	79.713524	231.646454
.	YLR418C	chrXII	-	956894	956914	46.571430	47.191185	137.136963
.	YLR419W	chrXII	+	962735	962781	10.063829	10.197756	29.634542
.	YLR421C	chrXII	-	963706	965090	126.748024	128.434738	373.229645
.	YLR420W	chrXII	+	964879	964974	0.000000	0.000000	0.000000
.	YLR423C	chrXII	-	971902	971917	11.937439	12.096359	35.151859
.	YLR424W	chrXII	+	975521	975554	7.441176	7.540200	21.911722
.	tN(GUU)L	chrXII	-	975955	975983	0.965639	0.978551	2.843657
.	YLR425W	chrXII	+	986817	986827	5.090909	5.158657	14.990988
.	YLR426W	chrXII	+	988113	988330	3.431193	3.476854	10.103691
.	YLR435W	chrXII	+	1006995	1007005	34.454544	34.913052	101.456863
.	YLR436C	chrXII	-	1007353	1007421	8.579710	8.693886	25.264315
.	YLR437C	chrXII	-	1010872	1011622	12.511318	12.677814	36.841557
.	YLR438W	chrXII	+	1013775	1013880	8.867925	8.985936	26.113010
.	YLR439W	chrXII	+	1015450	1015598	20.208054	20.476974	59.505817
.	YLR441C	chrXII	-	1017871	1018141	322.420593	326.711304	949.418640
.	YLR442C	chrXII	-	1019206	1019315	7.572665	7.673502	22.299095
.	YLR443W	chrXII	+	1023971	1024005	9.085714	9.206623	26.754324
